Unnamed: 0,plate_number,state-Name
0,['MH12DE1433'],['Maharashtra']
0,['MH12DE1433'],['Maharashtra']
0,['MH12DE1433'],['Maharashtra']
0,['MH12DE1433'],['Maharashtra']
0,['MH12DE1433'],['Maharashtra']
0,['MH12DE1433'],['Maharashtra']
0,['MH12DE1433'],['Maharashtra']
0,['MH12DE1433'],['Maharashtra']
0,['TN01AS9299'],['TamilNadu']
